province_norm,year,atur_annual_mean_pct,n_quarters,sample_province,complete_year
zamora,2019,14.05,4,Zamora,True
zamora,2020,13.185,4,Zamora,True
zamora,2021,11.24,4,Zamora,True
zamora,2022,12.385,4,Zamora,True
zamora,2023,13.6375,4,Zamora,True
zamora,2024,12.879999999999999,4,Zamora,True
zaragoza,2002,6.175,4,Zaragoza,True
zaragoza,2003,7.5275,4,Zaragoza,True
zaragoza,2004,5.8825,4,Zaragoza,True
zaragoza,2005,5.8475,4,Zaragoza,True
zaragoza,2006,5.779999999999999,4,Zaragoza,True
zaragoza,2007,5.6975,4,Zaragoza,True
zaragoza,2008,7.85,4,Zaragoza,True
zaragoza,2009,13.955,4,Zaragoza,True
zaragoza,2010,15.8025,4,Zaragoza,True
zaragoza,2011,18.310000000000002,4,Zaragoza,True
zaragoza,2012,19.92,4,Zaragoza,True
zaragoza,2013,22.515,4,Zaragoza,True
zaragoza,2014,20.85,4,Zaragoza,True
zaragoza,2015,16.605,4,Zaragoza,True
zaragoza,2016,15.4125,4,Zaragoza,True
zaragoza,2017,12.17,4,Zaragoza,True
zaragoza,2018,11.08,4,Zaragoza,True
zaragoza,2019,10.287500000000001,4,Zaragoza,True
zaragoza,2020,12.0625,4,Zaragoza,True
zaragoza,2021,11.235,4,Zaragoza,True
zaragoza,2022,9.76,4,Zaragoza,True
zaragoza,2023,8.4975,4,Zaragoza,True
zaragoza,2024,8.045,4,Zaragoza,True
