province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k,votes_final,votes_imputed_method,votes_combined,votes_source_observed_count,votes_imputed_flag,votes_original,votes_used,votes_used_flag,votes_per100k_used
castello,2005,Castello,533625.0,False,10430.0,1954.5561021316469,3360.0,629.6556570625439,0.0,0.0,65638.0,12300.39821972359,0.0,0.0,7.4775,4.0,7.4775,39901.809375,7477.499999999999,504.0,locf_bfill,0.0,1,locf_bfill,0.0,504.0,imputed_used,94.4483485593816
castello,2006,Castello,548375.0,False,20220.0,3687.257807157511,5360.0,977.4333257351263,2.0,0.3647139275131069,77841.0,14194.84841577388,0.0,0.0,6.2575,4.0,6.2575,34314.565625,6257.500000000001,504.0,locf_bfill,0.0,1,locf_bfill,0.0,504.0,imputed_used,91.90790973330294
castello,2007,Castello,567548.0,False,12590.0,2218.3145742738943,5290.0,932.0797536067436,2.0,0.352393101552644,88221.0,15544.235906037904,0.0,0.0,6.8025,4.0,6.8025,38607.4527,6802.5,504.0,locf_bfill,0.0,1,locf_bfill,0.0,504.0,imputed_used,88.8030615912663
castello,2008,Castello,588015.0,False,12430.0,2113.8916524238325,5500.0,935.350288683112,0.0,0.0,6458.0,1098.2713026028248,425.0,72.27706776187682,10.685,4.0,10.685,62829.40275,10685.0,425.0,observed,425.0,1,observed,425.0,425.0,original,72.27706776187682
castello,2009,Castello,594737.0,False,16630.0,2796.193947913111,5220.0,877.6988820268455,2.0,0.3362830965620098,5015.0,843.2298646292394,0.0,0.0,19.635,4.0,19.635,116776.60995,19635.000000000004,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,71.46015801942707
castello,2010,Castello,595853.0,False,19080.0,3202.132069486937,5120.0,859.2723373046708,2.0,0.335653256759637,4252.0,713.5988238709883,0.0,0.0,23.9025,4.0,23.9025,142423.76332499998,23902.5,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,71.32631706142287
castello,2011,Castello,595574.0,False,16440.0,2760.3622723624603,5040.0,846.2424484614843,1.0,0.1679052477106119,3898.0,654.4946555759653,0.0,0.0,25.965,4.0,25.965,154640.7891,25965.0,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,71.35973027701009
castello,2012,Castello,593924.0,False,17300.0,2912.8305978542708,4650.0,782.928455492622,0.0,0.0,2950.0,496.6965470329537,0.0,0.0,27.19,4.0,27.19,161487.93560000003,27190.000000000004,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,71.55797711491707
castello,2013,Castello,586696.0,False,16500.0,2812.359382030899,3750.0,639.1725868252042,1.0,0.1704460231533877,2581.0,439.9211857588938,0.0,0.0,29.125,4.0,29.125,170875.21,29125.0,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,72.43955984018982
castello,2014,Castello,580349.0,False,15110.0,2603.6057613608364,4650.0,801.2420112725274,0.0,0.0,3167.0,545.7061182150741,0.0,0.0,27.0825,4.0,27.0825,157173.017925,27082.5,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,73.23179672920949
castello,2015,Castello,577738.0,False,15250.0,2639.604803561476,3860.0,668.1229207703146,0.0,0.0,3433.0,594.2139862705933,0.0,0.0,22.5025,4.0,22.5025,130005.49345,22502.5,425.0,locf_bfill,0.0,1,locf_bfill,0.0,425.0,imputed_used,73.56275682056572
castello,2016,Castello,575546.0,False,16320.0,2835.568312524108,4330.0,752.3290927223889,1.0,0.1737480583654477,4227.0,734.4330427107477,409.0,71.06295587146813,19.4975,4.0,19.4975,112217.08135,19497.5,409.0,observed,409.0,1,observed,409.0,409.0,original,71.06295587146813
castello,2017,Castello,575433.0,False,18780.0,3263.629301760587,4680.0,813.300592771009,2.0,0.3475643558850466,4527.0,786.7119195458029,0.0,0.0,16.7225,4.0,16.7225,96226.783425,16722.5,409.0,locf_bfill,0.0,1,locf_bfill,0.0,409.0,imputed_used,71.07691077849202
castello,2018,Castello,576342.0,False,17510.0,3038.1266678465217,5010.0,869.2755343181653,1.0,0.1735080906822685,6262.0,1086.507663852365,0.0,0.0,15.525,4.0,15.525,89477.0955,15525.0,409.0,locf_bfill,0.0,1,locf_bfill,0.0,409.0,imputed_used,70.96480908904782
castello,2019,Castello,579592.0,False,19030.0,3283.34414553686,5520.0,952.3940979171556,1.0,0.1725351626661513,7644.0,1318.858783420061,25903.0,4469.178318541319,13.7525,4.0,13.7525,79708.3898,13752.5,25903.0,observed,25903.0,1,observed,25903.0,25903.0,original,4469.178318541319
castello,2020,Castello,584201.0,False,19790.0,3387.532715623561,4110.0,703.5249854074198,1.0,0.1711739623862335,4909.0,840.2929813540202,0.0,0.0,14.285,4.0,14.285,83453.11285,14285.0,25903.0,locf_bfill,0.0,1,locf_bfill,0.0,25903.0,imputed_used,4433.919147690606
castello,2021,Castello,587632.0,False,18760.0,3192.4742015411007,4250.0,723.2417567457185,1.0,0.1701745309989925,5881.0,1000.7964168050752,0.0,0.0,13.8225,4.0,13.8225,81225.4332,13822.499999999998,25903.0,locf_bfill,0.0,1,locf_bfill,0.0,25903.0,imputed_used,4408.030876466904
castello,2022,Castello,591300.0,False,38990.0,6593.945543717234,4620.0,781.3292744799595,0.0,0.0,18338.0,3101.302215457467,0.0,0.0,12.1875,4.0,12.1875,72064.6875,12187.5,25903.0,locf_bfill,0.0,1,locf_bfill,0.0,25903.0,imputed_used,4380.686622695755
castello,2023,Castello,604086.0,False,38750.0,6414.649569763245,5030.0,832.6628989912032,2.0,0.3310786874716513,18106.0,2997.25535768086,32076.0,5309.839989670345,14.7575,4.0,14.7575,89147.99145,14757.500000000002,32076.0,observed,32076.0,1,observed,32076.0,32076.0,original,5309.839989670345
castello,2024,Castello,615188.0,False,26520.0,4310.877325305435,7410.0,1204.5098408941658,1.0,0.1625519353433422,,,0.0,0.0,13.6525,4.0,13.6525,83988.5417,13652.5,32076.0,locf_bfill,0.0,1,locf_bfill,0.0,32076.0,imputed_used,5214.015878073044
ceuta,2000,Ceuta,71110.0,True,,,,,,,,,93.0,130.78329348896077,,,,,,93.0,observed,93.0,1,observed,93.0,93.0,original,130.78329348896077
ceuta,2003,Ceuta,71110.0,False,0.0,0.0,0.0,0.0,1.0,1.406271972999578,3203.0,4504.289129517649,0.0,0.0,9.46,4.0,9.46,6727.006,9460.0,93.0,locf_bfill,0.0,1,locf_bfill,0.0,93.0,imputed_used,130.78329348896077
ceuta,2004,Ceuta,71542.0,False,4410.0,6164.21123256269,0.0,0.0,0.0,0.0,2863.0,4001.8450700287945,178.0,248.80489782225823,10.8525,4.0,10.8525,7764.09555,10852.5,178.0,observed,178.0,1,observed,178.0,178.0,original,248.80489782225823
ceuta,2005,Ceuta,71983.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,4219.051720545129,0.0,0.0,19.44,4.0,19.44,13993.4952,19440.0,178.0,locf_bfill,0.0,1,locf_bfill,0.0,178.0,imputed_used,247.28060792131475
ceuta,2006,Ceuta,72806.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,4227.673543389281,0.0,0.0,21.225,4.0,21.225,15453.073500000002,21225.000000000004,178.0,locf_bfill,0.0,1,locf_bfill,0.0,178.0,imputed_used,244.48534461445487
ceuta,2007,Ceuta,74155.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3016.0,4067.156631380217,0.0,0.0,21.005,4.0,21.005,15576.25775,21005.0,178.0,locf_bfill,0.0,1,locf_bfill,0.0,178.0,imputed_used,240.0377587485672
ceuta,2008,Ceuta,75252.0,False,0.0,0.0,0.0,0.0,0.0,0.0,438.0,582.0443310476797,76.0,100.99399351512253,17.45,4.0,17.45,13131.473999999998,17450.0,76.0,observed,76.0,1,observed,76.0,76.0,original,100.99399351512253
ceuta,2009,Ceuta,76922.0,False,3340.0,4342.060788851044,810.0,1053.0147422063908,1.0,1.3000182002548035,437.0,568.1079535113491,0.0,0.0,18.6325,4.0,18.6325,14332.49165,18632.5,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,98.80138321936506
ceuta,2010,Ceuta,79294.0,False,2730.0,3442.883446414609,700.0,882.7906272857972,0.0,0.0,646.0,814.6896360380357,0.0,0.0,23.92,4.0,23.92,18967.1248,23920.000000000004,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,95.84583953388656
ceuta,2011,Ceuta,81627.0,False,3540.0,4336.800323422397,930.0,1139.328898526223,0.0,0.0,756.0,926.164136866478,0.0,0.0,27.745,4.0,27.745,22647.411150000004,27745.000000000004,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,93.1064476214978
ceuta,2012,Ceuta,83837.0,False,3410.0,4067.416534465689,1000.0,1192.7907725705834,0.0,0.0,272.0,324.4390901391987,0.0,0.0,37.02,4.0,37.02,31036.457400000003,37020.0,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,90.65209871536436
ceuta,2013,Ceuta,84487.0,False,2690.0,3183.921786783766,880.0,1041.58036147573,0.0,0.0,374.0,442.6716536271852,0.0,0.0,34.79,4.0,34.79,29393.0273,34790.0,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,89.95466758199485
ceuta,2014,Ceuta,84562.0,False,2390.0,2826.328610960006,340.0,402.07185260518906,0.0,0.0,362.0,428.08826659728953,0.0,0.0,31.8425,4.0,31.8425,26926.654850000003,31842.5,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,89.87488469998344
ceuta,2015,Ceuta,84561.0,False,1510.0,1785.6931682454083,520.0,614.9406937004056,0.0,0.0,368.0,435.1887986187487,0.0,0.0,27.5475,4.0,27.5475,23294.441475,27547.5,76.0,locf_bfill,0.0,1,locf_bfill,0.0,76.0,imputed_used,89.87594754082852
ceuta,2016,Ceuta,84558.0,False,1740.0,2057.7591712197545,1310.0,1549.2324794815393,0.0,0.0,398.0,470.68284491118527,139.0,164.38420965491142,24.880000000000003,4.0,24.880000000000003,21038.030400000003,24880.000000000004,139.0,observed,139.0,1,observed,139.0,139.0,original,164.38420965491142
ceuta,2017,Ceuta,85005.0,False,4430.0,5211.458149520616,1680.0,1976.354332098112,0.0,0.0,419.0,492.9121816363743,0.0,0.0,22.37,4.0,22.37,19015.6185,22370.0,139.0,locf_bfill,0.0,1,locf_bfill,0.0,139.0,imputed_used,163.51979295335568
ceuta,2018,Ceuta,85327.0,False,2800.0,3281.493548349292,1370.0,1605.587914728046,0.0,0.0,424.0,496.91188017860696,0.0,0.0,28.9275,4.0,28.9275,24682.967925,28927.5,139.0,locf_bfill,0.0,1,locf_bfill,0.0,139.0,imputed_used,162.90271543591126
ceuta,2019,Ceuta,85087.0,False,2640.0,3102.706641437587,1140.0,1339.8051406207762,0.0,0.0,402.0,472.4576022189054,9092.0,10685.533630284295,25.815,4.0,25.815,21965.20905,25815.0,9092.0,observed,9092.0,1,observed,9092.0,9092.0,original,10685.533630284295
ceuta,2020,Ceuta,84502.0,False,2280.0,2698.1609902724194,900.0,1065.0635487917446,0.0,0.0,440.0,520.6977349648529,0.0,0.0,24.5175,4.0,24.5175,20717.77785,24517.5,9092.0,locf_bfill,0.0,1,locf_bfill,0.0,9092.0,imputed_used,10759.508650682825
ceuta,2021,Ceuta,84071.0,False,2750.0,3271.044712207539,1000.0,1189.470804439105,0.0,0.0,604.0,718.4403658812195,0.0,0.0,30.85,4.0,30.85,25935.9035,30850.0,9092.0,locf_bfill,0.0,1,locf_bfill,0.0,9092.0,imputed_used,10814.668553960342
ceuta,2022,Ceuta,83051.0,False,2500.0,3010.198552696536,920.0,1107.7530673923252,1.0,1.2040794210786143,898.0,1081.2633201285958,0.0,0.0,29.8525,4.0,29.8525,24792.799775,29852.5,9092.0,locf_bfill,0.0,1,locf_bfill,0.0,9092.0,imputed_used,10947.490096446762
ceuta,2023,Ceuta,83052.0,False,3250.0,3913.2110003371386,1140.0,1372.63401242595,0.0,0.0,804.0,968.0681982372488,7752.0,9333.91128449646,29.98,4.0,29.98,24898.9896,29980.0,7752.0,observed,7752.0,1,observed,7752.0,7752.0,original,9333.91128449646
ceuta,2024,Ceuta,83179.0,False,3300.0,3967.3475276211534,1210.0,1454.6940934610898,0.0,0.0,,,0.0,0.0,27.4075,4.0,27.4075,22797.284425,27407.5,7752.0,locf_bfill,0.0,1,locf_bfill,0.0,7752.0,imputed_used,9319.660010339148
ciudad real,2000,Ciudad Real,483315.0,True,,,,,,,,,183.0,37.86350516743739,,,,,,183.0,observed,183.0,1,observed,183.0,183.0,original,37.86350516743739
ciudad real,2003,Ciudad Real,483315.0,False,7220.0,1493.8497667152892,0.0,0.0,0.0,0.0,12742.0,2636.3758625327164,0.0,0.0,11.0525,4.0,11.0525,53418.390375,11052.500000000002,183.0,locf_bfill,0.0,1,locf_bfill,0.0,183.0,imputed_used,37.86350516743739
ciudad real,2004,Ciudad Real,488058.0,False,8880.0,1819.4558843416155,3690.0,756.0576816689819,0.0,0.0,16945.0,3471.923418937913,389.0,79.70364178028021,9.6625,4.0,9.6625,47158.60425,9662.5,389.0,observed,389.0,1,observed,389.0,389.0,original,79.70364178028021
ciudad real,2005,Ciudad Real,494021.0,False,6960.0,1408.846992334334,2690.0,544.511265715425,1.0,0.2024205448756227,22532.0,4560.93971713753,0.0,0.0,10.65,4.0,10.65,52613.2365,10650.0,389.0,locf_bfill,0.0,1,locf_bfill,0.0,389.0,imputed_used,78.74159195661723
ciudad real,2006,Ciudad Real,500916.0,False,11660.0,2327.735588402048,3660.0,730.6614282634214,3.0,0.5989028100519848,27888.0,5567.40052224325,0.0,0.0,10.9275,4.0,10.9275,54737.5959,10927.5,389.0,locf_bfill,0.0,1,locf_bfill,0.0,389.0,imputed_used,77.65773103674069
ciudad real,2007,Ciudad Real,509228.0,False,8850.0,1737.9248588058786,4310.0,846.379225022976,2.0,0.3927513805211026,30948.0,6077.434862183541,0.0,0.0,9.27,4.0,9.27,47205.4356,9269.999999999998,389.0,locf_bfill,0.0,1,locf_bfill,0.0,389.0,imputed_used,76.39014351135445
ciudad real,2008,Ciudad Real,519759.0,False,10160.0,1954.7521062646344,5140.0,988.9198647834862,0.0,0.0,4259.0,819.4182303721532,286.0,55.02550220390604,13.505,4.0,13.505,70193.45295,13505.0,286.0,observed,286.0,1,observed,286.0,286.0,original,55.02550220390604
ciudad real,2009,Ciudad Real,523964.0,False,10800.0,2061.2103121588507,4940.0,942.8128650059926,0.0,0.0,3254.0,621.0350329411945,0.0,0.0,19.8,4.0,19.8,103744.872,19800.0,286.0,locf_bfill,0.0,1,locf_bfill,0.0,286.0,imputed_used,54.58390271087327
ciudad real,2010,Ciudad Real,525459.0,False,11710.0,2228.5278204388924,4880.0,928.7118500206486,1.0,0.1903098053321001,2618.0,498.2310703594381,0.0,0.0,22.2275,4.0,22.2275,116796.399225,22227.5,286.0,locf_bfill,0.0,1,locf_bfill,0.0,286.0,imputed_used,54.42860432498063
ciudad real,2011,Ciudad Real,526166.0,False,11430.0,2172.318241771608,3950.0,750.7136531056739,1.0,0.1900540893938415,2367.0,449.8580295952228,247.0,46.94336008027885,23.84,4.0,23.84,125437.9744,23840.0,247.0,observed,247.0,1,observed,247.0,247.0,original,46.94336008027885
ciudad real,2012,Ciudad Real,526281.0,False,11380.0,2162.34293086773,3920.0,744.8492345344027,1.0,0.1900125598302048,1505.0,285.9689025444582,0.0,0.0,31.0675,4.0,31.0675,163502.34967499998,31067.5,247.0,locf_bfill,0.0,1,locf_bfill,0.0,247.0,imputed_used,46.93310227806058
ciudad real,2013,Ciudad Real,522634.0,False,11300.0,2162.1249287264127,4480.0,857.1964319198521,1.0,0.1913384892678241,1318.0,252.18412885499225,0.0,0.0,30.54,4.0,30.54,159612.4236,30540.0,247.0,locf_bfill,0.0,1,locf_bfill,0.0,247.0,imputed_used,47.260606849152566
ciudad real,2014,Ciudad Real,518032.0,False,11490.0,2218.00969824258,4780.0,922.722920591778,0.0,0.0,1474.0,284.5384068937826,0.0,0.0,33.0325,4.0,33.0325,171118.9204,33032.5,247.0,locf_bfill,0.0,1,locf_bfill,0.0,247.0,imputed_used,47.68045217283874
ciudad real,2015,Ciudad Real,514152.0,False,11940.0,2322.270456985483,5140.0,999.7043675800152,0.0,0.0,1284.0,249.73159688185595,0.0,0.0,31.29,4.0,31.29,160878.1608,31290.0,247.0,locf_bfill,0.0,1,locf_bfill,0.0,247.0,imputed_used,48.040268247522135
ciudad real,2016,Ciudad Real,508629.0,False,16590.0,3261.709418849496,5970.0,1173.7435340886973,0.0,0.0,1621.0,318.6998775138657,406.0,79.82242459631676,26.2325,4.0,26.2325,133426.10242500002,26232.500000000004,406.0,observed,406.0,1,observed,406.0,406.0,original,79.82242459631676
ciudad real,2017,Ciudad Real,504403.0,False,14410.0,2856.8426436797563,4730.0,937.7422418185458,2.0,0.3965083474919856,2023.0,401.0681934881434,0.0,0.0,24.4125,4.0,24.4125,123137.382375,24412.5,406.0,locf_bfill,0.0,1,locf_bfill,0.0,406.0,imputed_used,80.49119454087308
ciudad real,2018,Ciudad Real,499168.0,False,17220.0,3449.7403679723056,4350.0,871.4500929546766,0.0,0.0,2672.0,535.2907237643439,0.0,0.0,20.1125,4.0,20.1125,100395.164,20112.5,406.0,locf_bfill,0.0,1,locf_bfill,0.0,406.0,imputed_used,81.33534200910314
ciudad real,2019,Ciudad Real,495686.0,False,17440.0,3518.356378836602,4850.0,978.4419975549037,0.0,0.0,3703.0,747.0455086486203,11468.0,2313.561407826729,18.26,4.0,18.26,90512.2636,18260.0,11468.0,observed,11468.0,1,observed,11468.0,11468.0,original,2313.561407826729
ciudad real,2020,Ciudad Real,494817.0,False,15000.0,3031.423738473012,3160.0,638.6199342383144,2.0,0.4041898317964015,2425.0,490.0801710531368,0.0,0.0,17.8975,4.0,17.8975,88559.872575,17897.5,11468.0,locf_bfill,0.0,1,locf_bfill,0.0,11468.0,imputed_used,2317.624495520566
ciudad real,2021,Ciudad Real,492900.0,False,15480.0,3140.596469872185,3780.0,766.8898356664638,0.0,0.0,2651.0,537.837289511057,0.0,0.0,17.732499999999998,4.0,17.732499999999998,87403.4925,17732.5,11468.0,locf_bfill,0.0,1,locf_bfill,0.0,11468.0,imputed_used,2326.63826333942
ciudad real,2022,Ciudad Real,490950.0,False,16330.0,3326.2042977899987,4460.0,908.442814950606,1.0,0.2036867298095528,7470.0,1521.5398716773602,0.0,0.0,19.355,4.0,19.355,95023.3725,19355.0,11468.0,locf_bfill,0.0,1,locf_bfill,0.0,11468.0,imputed_used,2335.879417455953
ciudad real,2023,Ciudad Real,491927.0,False,18040.0,3667.210785340101,5440.0,1105.8551370426912,1.0,0.2032821943093182,7237.0,1471.153240216536,12510.0,2543.060250809572,16.475,4.0,16.475,81044.97325000001,16475.0,12510.0,observed,12510.0,1,observed,12510.0,12510.0,original,2543.060250809572
ciudad real,2024,Ciudad Real,492948.0,False,18090.0,3669.758270649237,5330.0,1081.2499492847114,1.0,0.2028611537119534,,,0.0,0.0,16.9225,4.0,16.9225,83419.1253,16922.5,12510.0,locf_bfill,0.0,1,locf_bfill,0.0,12510.0,imputed_used,2537.7930329365367
cordoba,2000,Cordoba,766005.0,True,,,,,,,,,419.0,54.69938185782077,,,,,,419.0,observed,419.0,1,observed,419.0,419.0,original,54.69938185782077
cordoba,2003,Cordoba,766005.0,False,13060.0,1704.9497065946043,0.0,0.0,1.0,0.1305474507346558,8445.0,1102.473221454168,0.0,0.0,21.085,4.0,21.085,161512.15425000002,21085.000000000004,419.0,locf_bfill,0.0,1,locf_bfill,0.0,419.0,imputed_used,54.69938185782077
cordoba,2004,Cordoba,770517.0,False,16710.0,2168.6737606048923,4720.0,612.5757121517112,4.0,0.5191319594506026,10303.0,1337.1541445548896,943.0,122.38535944047958,20.835,4.0,20.835,160537.21695,20835.0,943.0,observed,943.0,1,observed,943.0,943.0,original,122.38535944047958
cordoba,2005,Cordoba,775835.0,False,13500.0,1740.0607087847286,4130.0,532.3296835022911,1.0,0.1288933858359058,13856.0,1785.9467541423112,0.0,0.0,14.845,4.0,14.845,115172.70575,14845.0,943.0,locf_bfill,0.0,1,locf_bfill,0.0,943.0,imputed_used,121.5464628432592
cordoba,2006,Cordoba,780679.0,False,18950.0,2427.374119196238,5190.0,664.805893331318,2.0,0.2561872421315291,15397.0,1972.2574835495768,0.0,0.0,14.485,4.0,14.485,113081.35315,14485.0,943.0,locf_bfill,0.0,1,locf_bfill,0.0,943.0,imputed_used,120.79228466501596
cordoba,2007,Cordoba,786384.0,False,12690.0,1613.715436733199,5660.0,719.750147510631,1.0,0.1271643370160125,17087.0,2172.857026592606,0.0,0.0,13.78,4.0,13.78,108363.7152,13780.0,943.0,locf_bfill,0.0,1,locf_bfill,0.0,943.0,imputed_used,119.9159698060998
cordoba,2008,Cordoba,792681.0,False,14880.0,1877.173793745529,6100.0,769.5403321134227,1.0,0.1261541528054791,3189.0,402.30559329667295,1120.0,141.29265114213663,16.322499999999998,4.0,16.322499999999998,129385.35622499998,16322.499999999998,1120.0,observed,1120.0,1,observed,1120.0,1120.0,original,141.29265114213663
cordoba,2009,Cordoba,797328.0,False,13350.0,1674.3423032929986,4980.0,624.5861176328939,1.0,0.125418899123071,2081.0,260.99672907511086,0.0,0.0,26.0025,4.0,26.0025,207325.2132,26002.5,1120.0,locf_bfill,0.0,1,locf_bfill,0.0,1120.0,imputed_used,140.4691670178396
cordoba,2010,Cordoba,799757.0,False,10260.0,1282.8896777396135,3830.0,478.895464497341,1.0,0.125037980286512,2110.0,263.8301384045404,0.0,0.0,28.06,4.0,28.06,224411.8142,28060.0,1120.0,locf_bfill,0.0,1,locf_bfill,0.0,1120.0,imputed_used,140.0425379208935
cordoba,2011,Cordoba,801792.0,False,12240.0,1526.5804597701149,4470.0,557.5011973180077,1.0,0.124720625798212,1818.0,226.74209770114945,502.0,62.60975415070243,31.6225,4.0,31.6225,253546.6752,31622.5,502.0,observed,502.0,1,observed,502.0,502.0,original,62.60975415070243
cordoba,2012,Cordoba,802717.0,False,11740.0,1462.5328727309873,4120.0,513.2568514183704,0.0,0.0,1494.0,186.11789709200127,0.0,0.0,34.6475,4.0,34.6475,278121.37257500004,34647.5,502.0,locf_bfill,0.0,1,locf_bfill,0.0,502.0,imputed_used,62.53760665340338
cordoba,2013,Cordoba,799934.0,False,16270.0,2033.9177982183528,4550.0,568.7969257463741,2.0,0.2500206267017029,1513.0,189.14060409983824,0.0,0.0,35.162499999999994,4.0,35.162499999999994,281276.79275,35162.5,502.0,locf_bfill,0.0,1,locf_bfill,0.0,502.0,imputed_used,62.75517730212742
cordoba,2014,Cordoba,796830.0,False,16530.0,2074.470087722601,4720.0,592.3471756836465,1.0,0.1254972829838234,1496.0,187.74393534379985,0.0,0.0,33.64,4.0,33.64,268053.612,33640.0,502.0,locf_bfill,0.0,1,locf_bfill,0.0,502.0,imputed_used,62.99963605787934
cordoba,2015,Cordoba,794359.0,False,16380.0,2062.0399592627514,5010.0,630.6972036572885,1.0,0.1258876654006563,1533.0,192.98579105920624,0.0,0.0,29.9875,4.0,29.9875,238208.405125,29987.5,502.0,locf_bfill,0.0,1,locf_bfill,0.0,502.0,imputed_used,63.195608031129495
cordoba,2016,Cordoba,790749.0,False,15110.0,1910.8465518135336,4460.0,564.0222118523071,0.0,0.0,2014.0,254.69523198891176,1038.0,131.26794975396743,30.245,4.0,30.245,239162.03505,30245.0,1038.0,observed,1038.0,1,observed,1038.0,1038.0,original,131.26794975396743
cordoba,2017,Cordoba,787735.0,False,18030.0,2288.8407903673187,4340.0,550.9467016191993,0.0,0.0,2137.0,271.28412473737995,0.0,0.0,28.17,4.0,28.17,221904.9495,28170.0,1038.0,locf_bfill,0.0,1,locf_bfill,0.0,1038.0,imputed_used,131.77020190800206
cordoba,2018,Cordoba,784079.0,False,18260.0,2328.846965675653,4060.0,517.8049660812239,0.0,0.0,2556.0,325.9875599269972,0.0,0.0,24.7375,4.0,24.7375,193961.542625,24737.5,1038.0,locf_bfill,0.0,1,locf_bfill,0.0,1038.0,imputed_used,132.38461940697303
cordoba,2019,Cordoba,780982.0,False,19330.0,2475.0890545492725,4310.0,551.869313249217,4.0,0.5121756967510135,3817.0,488.7436586246546,56919.0,7288.132120842734,23.06,4.0,23.06,180094.4492,23060.0,56919.0,observed,56919.0,1,observed,56919.0,56919.0,original,7288.132120842734
cordoba,2020,Cordoba,780825.0,False,20390.0,2611.3405692696824,4770.0,610.8923254250312,1.0,0.1280696699004258,2083.0,266.769122402587,0.0,0.0,24.255,4.0,24.255,189389.10375,24255.0,56919.0,locf_bfill,0.0,1,locf_bfill,0.0,56919.0,imputed_used,7289.597541062339
cordoba,2021,Cordoba,777622.0,False,23890.0,3072.1867436878074,4290.0,551.6819225793508,0.0,0.0,2006.0,257.9659526093655,0.0,0.0,21.0525,4.0,21.0525,163708.87154999998,21052.5,56919.0,locf_bfill,0.0,1,locf_bfill,0.0,56919.0,imputed_used,7319.623158809807
cordoba,2022,Cordoba,775110.0,False,28400.0,3663.996077976029,4180.0,539.2782959837958,1.0,0.1290139464076066,6958.0,897.6790391041272,0.0,0.0,19.4175,4.0,19.4175,150506.98425,19417.5,56919.0,locf_bfill,0.0,1,locf_bfill,0.0,56919.0,imputed_used,7343.344815574564
cordoba,2023,Cordoba,775002.0,False,28440.0,3669.667949244002,4610.0,594.837174613743,1.0,0.129031925078903,6280.0,810.320489495511,62526.0,8067.850147483491,18.4075,4.0,18.4075,142658.49315,18407.5,62526.0,observed,62526.0,1,observed,62526.0,62526.0,original,8067.850147483491
cordoba,2024,Cordoba,774313.0,False,28100.0,3629.023405263763,5020.0,648.3166368122452,0.0,0.0,,,0.0,0.0,16.6175,4.0,16.6175,128671.462775,16617.5,62526.0,locf_bfill,0.0,1,locf_bfill,0.0,62526.0,imputed_used,8075.029090303275
cuenca,2000,Cuenca,201189.0,True,,,,,,,,,93.0,46.22519123808956,,,,,,93.0,observed,93.0,1,observed,93.0,93.0,original,46.22519123808956
cuenca,2003,Cuenca,201189.0,False,1820.0,904.622022078742,0.0,0.0,0.0,0.0,8106.0,4029.047313719935,0.0,0.0,9.1975,4.0,9.1975,18504.358275,9197.499999999998,93.0,locf_bfill,0.0,1,locf_bfill,0.0,93.0,imputed_used,46.22519123808956
cuenca,2004,Cuenca,203133.0,False,2430.0,1196.2605780449262,1090.0,536.5942510571891,0.0,0.0,10325.0,5082.876735931631,131.0,64.48976778760714,8.715,4.0,8.715,17703.040950000002,8715.0,131.0,observed,131.0,1,observed,131.0,131.0,original,64.48976778760714
cuenca,2005,Cuenca,205786.0,False,2170.0,1054.493502959385,1100.0,534.5358770761859,0.0,0.0,14259.0,6929.042792026668,0.0,0.0,6.425,4.0,6.425,13221.7505,6425.0,131.0,locf_bfill,0.0,1,locf_bfill,0.0,131.0,imputed_used,63.658363542709424
cuenca,2006,Cuenca,208120.0,False,4680.0,2248.7026715356524,1340.0,643.8593119354218,1.0,0.4804920238324043,15324.0,7363.059773207764,0.0,0.0,6.9475,4.0,6.9475,14459.137,6947.499999999999,131.0,locf_bfill,0.0,1,locf_bfill,0.0,131.0,imputed_used,62.94445512204498
cuenca,2007,Cuenca,211114.0,False,3430.0,1624.7146091685065,1620.0,767.3579203653002,0.0,0.0,18774.0,8892.825677122313,0.0,0.0,5.7575,4.0,5.7575,12154.88855,5757.5,131.0,locf_bfill,0.0,1,locf_bfill,0.0,131.0,imputed_used,62.0517824492928
