outcome,spec,term,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2
denuncies_per100k,FE_HC3,C(province_norm)[T.teruel],-662.4648042170581,64.38179887556598,7.847842238886517e-25,-788.6508112730688,-536.2787971610475,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(province_norm)[T.toledo],320.75502709262497,93.96953878684788,0.000641591940282,136.5781154265634,504.93193875868656,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(province_norm)[T.valencia],1990.5113592046744,119.69500121311457,4.235682819648053e-62,1755.913467697492,2225.1092507118574,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(province_norm)[T.valladolid],675.9947694829103,152.84072450739455,9.739801430602455e-06,376.43245407740864,975.557084888412,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(province_norm)[T.zamora],-295.49645781519223,96.80442383116404,0.0022693627870514,-485.2296420684247,-105.7632735619598,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(province_norm)[T.zaragoza],831.0161759744851,114.18402125719751,3.391382010856231e-13,607.219606700422,1054.8127452485485,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2004],629.8008800996239,142.24913787364656,9.53538696161152e-06,350.9976930354041,908.6040671638436,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2005],67.79421372616858,131.379368786033,0.6058413346024791,-189.70461740606189,325.29304485839907,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2006],1092.770196303058,152.34625832758869,7.340534633129587e-13,794.177016801549,1391.363375804567,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2007],803.5575475758237,151.2266635369511,1.0748217258512313e-07,507.15873354124295,1099.9563616104044,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2008],996.3149425311824,157.03349064557267,2.2300171752697664e-10,688.5349564992523,1304.0949285631125,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2009],1088.821210240058,125.4436949951956,3.966036017063261e-18,842.9560859618472,1334.6863345182687,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2010],999.7442190081284,137.10551437882998,3.058702845476221e-13,731.022348743783,1268.4660892724737,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2011],953.342358320648,139.2823125226951,7.664893235524822e-12,680.3540420927134,1226.3306745485825,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2012],806.8650490272803,163.7668840027889,8.353929546256549e-07,485.8878545214653,1127.8422435330954,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2013],746.8291742978688,179.2865816885738,3.105879986147417e-05,395.4339312769658,1098.224417318772,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2014],791.9542971965335,169.66447761461757,3.0449050611313586e-06,459.4180316160808,1124.4905627769865,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2015],819.2285737686357,142.4401667339752,8.851404915535993e-09,540.0509770181641,1098.4061705191073,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2016],1072.8305910900062,124.07807365367296,5.31423142980151e-18,829.6420354576991,1316.0191467223135,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2017],1481.2051261471763,126.9991322131536,1.9671811099343923e-31,1232.291400941555,1730.1188513527982,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2018],1507.961241892416,113.23158081743506,1.831451730552175e-40,1286.0314215777069,1729.891062207125,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2019],1588.9993054883307,99.74648108280664,3.8998255460068183e-57,1393.499794981424,1784.4988159952377,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2020],1286.8842658705885,102.81931516387148,6.105139468429791e-36,1085.3621112343274,1488.4064205068496,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2021],1517.4646786205826,107.61839244371276,3.775089564883086e-45,1306.536505356808,1728.3928518843572,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2022],1904.365934083409,120.504763529041,2.9551986812643467e-56,1668.1809376009728,2140.550930565845,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,C(year)[T.2023],2233.5618951895403,130.10752426276363,4.6866997043093946e-66,1978.5558335168523,2488.567956862228,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,votes_per100k_used,-0.001461508932579,0.0009504233651579,0.1241109362982774,-0.0033243044983539,0.0004012866331957,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,atur_annual_mean_pct,-3.0247208664399388,12.396626785375618,0.8072343228605704,-27.321662895560696,21.272221162680815,1092,0.7796760549396573,0.7636446174426412
denuncies_per100k,FE_HC3,immigracio_per100k,-0.0124597033270203,0.0103560886665331,0.2289266764573077,-0.0327572641341288,0.007837857480088,1092,0.7796760549396573,0.7636446174426412
ordres_per100k,FE_CLUSTER,Intercept,-379.1722608558862,55.5042827512446,8.408669224090948e-12,-487.95865603605336,-270.385865675719,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.alacant],479.35671154493815,47.63400124180304,8.0236824089009e-24,385.995784671468,572.7176384184083,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.albacete],197.43434160686195,25.766315107993048,1.823507732861352e-14,146.93329198088531,247.93539123283855,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.almeria],308.02042231247583,55.662244282663934,3.13472436522307e-08,198.924428219784,417.1164164051677,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.araba],-16.70684624047153,8.142877380196774,0.0401975761888487,-32.66659263618308,-0.747099844759985,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.asturias],178.14269809663156,6.03383878223217,1.419181394911538e-191,166.3165913949355,189.9688047983276,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.avila],136.2194153327532,16.485090127236752,1.4183140997325211e-16,103.90923240147237,168.52959826403406,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.badajoz],67.1270126890961,41.56302868888542,0.1062965164956305,-14.335026629524336,148.58905200771653,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.barcelona],158.75660361104514,18.4985259912245,9.313892330182274e-18,122.500158901167,195.01304832092325,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.bizkaia],-52.14105399071731,3.542855350592745,4.996366471491107e-49,-59.08492288031412,-45.1971851011205,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.burgos],135.5417033410006,4.531038599395755,1.2921777560024637e-196,126.66103087362411,144.4223758083771,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.caceres],-20.047284921624428,30.6813064794153,0.513495933386611,-80.18154061991382,40.08697077666497,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.cadiz],168.20034302766356,60.23101828363377,0.0052288446468062,50.14971643956787,286.25096961575923,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.cantabria],79.87423958425902,2.618294587094787,2.155879833020375e-204,74.74247649263707,85.00600267588096,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.castello],190.1025743699078,28.605527332701712,3.0186381117804665e-11,134.03677103903635,246.16837770077927,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.ceuta],153.86938818232372,51.87362930426145,0.0030146978608378,52.19894299858974,255.53983336605768,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.ciudad real],220.0689906257576,31.70309975344155,3.877915960886472e-12,157.9320569107315,282.2059243407837,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.cordoba],-105.44969110103509,46.77201321902604,0.0241617921429694,-197.12115249475744,-13.778229707312718,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.cuenca],204.811698195104,15.176750664936808,1.6713865848645584e-41,175.0658134894835,234.5575829007244,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.gipuzkoa],-31.62180759881037,16.756915574716125,0.0591482232039627,-64.46475861723228,1.2211434196115365,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.girona],351.3457689408503,27.4816923158123,1.995777105108711e-37,297.482641767647,405.2088961140536,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.granada],140.4991838758757,48.54327733338276,0.0037999552356943,45.356108610905935,235.64225914084545,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.guadalajara],371.71753073608295,13.811101228827916,1.4898616303938128e-159,344.64826974074333,398.78679173142257,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.huelva],327.2368039497359,45.751050888803896,8.517879416613029e-13,237.566391952821,416.9072159466508,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.huesca],135.64415402189368,9.710100101548129,2.3967797712713433e-44,116.61270753658064,154.67560050720672,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.illes balears],354.3322562627585,29.40142402503581,1.9037401525628078e-33,296.7065240794976,411.9579884460194,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.jaen],3.239540349825184,45.339250908760505,0.9430387240393008,-85.62375851737033,92.10283921702069,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.la rioja],262.1986281135643,11.273804080320948,1.1991093757906724e-119,240.10237814737457,284.2948780797541,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.las palmas],404.49513815967975,52.10225753143399,8.262635689279276e-15,302.3765898848384,506.6136864345211,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.leon],43.022683436897495,6.565077164125924,5.6292890465686576e-11,30.15536863948433,55.88999823431066,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.lleida],190.4756479674845,12.090974628337287,6.494227608691967e-56,166.77777315795586,214.1735227770132,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.lugo],68.97084501507541,20.13488696156541,0.0006138047347517,29.507191737622087,108.43449829252872,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.madrid],311.3180024395376,18.222954221543198,1.9580412081172884e-65,275.6016684733908,347.0343364056844,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.malaga],124.52957603437292,53.53863308362919,0.0200198306483417,19.59578340895509,229.4633686597908,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.melilla],-288.61480029219047,52.42018719794809,3.6750615812135616e-08,-391.3564792630164,-185.87312132136455,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.murcia],424.9480656965554,31.7998047153217,9.916750845468292e-41,362.6215937391179,487.274537653993,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.navarra],50.58558620083274,9.281921335014356,5.039683350443216e-08,32.39335467687067,68.77781772479482,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.ourense],236.70704244369765,5.655614265199168,0.0,225.6222421734563,247.791842713939,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.palencia],17.149454616571806,2.053692250078187,6.79472792521931e-17,13.124291771089531,21.17461746205408,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.pontevedra],21.864427958205457,13.355221420813283,0.1016002699642932,-4.311325032146428,48.04018094855734,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.salamanca],-175.96288871875856,7.860013995328402,5.257458611979044e-111,-191.36823306758305,-160.5575443699341,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.santa cruz de tenerife],473.0261846933688,50.05629900616904,3.3920862947166e-21,374.9176414419094,571.1347279448282,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.segovia],-9.236259306397702,6.8184004172381,0.1755425041289708,-22.600078556357253,4.127559943561851,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.sevilla],229.0460576153448,39.55512826742902,7.0155151244431415e-09,151.5194308073217,306.57268442336795,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.soria],295.4309516617104,11.09220882610384,2.73562163275419e-156,273.69062185354954,317.1712814698712,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.tarragona],410.3300121077343,23.84548181312625,2.3179189060531433e-66,363.593726560002,457.06629765546666,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.teruel],-41.76144114520789,7.968415966789514,1.5982030938204216e-07,-57.37924945394925,-26.14363283646653,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.toledo],176.57662096956255,29.72683748318025,2.850684999249005e-09,118.31309012825396,234.8401518108712,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.valencia],230.8551387476172,24.38684509015193,2.897104068658935e-21,183.057800674362,278.65247682087244,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.valladolid],220.47157777888208,1.387190187801716,0.0,217.75273497108336,223.1904205866808,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.zamora],-30.55212567007197,10.188339761402784,0.0027110346241819,-50.52090466467884,-10.583346675465098,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(province_norm)[T.zaragoza],56.555189977183865,8.294373167923386,9.199547221635662e-12,40.29851729371863,72.8118626606491,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2004],735.0828261459338,45.14518372855684,1.3108703533133648e-59,646.5998919625188,823.5657603293489,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2005],630.1551314550628,41.05471629533199,3.5883960658626883e-53,549.6893661207024,710.6208967894232,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2006],710.6745075335845,45.677429640138655,1.3922030404758588e-54,621.1483905325504,800.2006245346186,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2007],747.3942013464036,46.8487469738332,2.700395697623868e-57,655.5723445568607,839.2160581359466,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2008],835.9159360218124,55.56712557254917,3.81710587856874e-51,727.0063711752014,944.8255008684234,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2009],752.4348124420844,55.50783496520554,7.35392219318199e-42,643.6414550504885,861.2281698336803,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2010],662.6607505734053,54.115628552900446,1.780725847857903e-34,556.596067608973,768.7254335378375,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2011],608.8810741629801,51.06642023682579,8.947482363568719e-33,508.79272967941415,708.969418646546,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2012],528.8821470369952,59.12555802846545,3.717202544049608e-19,412.9981827353699,644.7661113386205,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2013],479.3699912941638,61.82319505055352,8.912251474021853e-15,358.198755585884,600.5412270024436,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2014],500.5563895529292,55.36257285936379,1.5464665278158846e-19,392.0477406571015,609.0650384487569,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2015],622.3705205065426,50.77862363171785,1.5496608599815961e-34,522.8462470038611,721.894794009224,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2016],716.7341385074869,52.45480101664512,1.669371963469365e-42,613.9246176986475,819.5436593163264,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2017],761.3590611116094,53.196384222175645,1.8352372364090446e-46,657.0960639283904,865.6220582948284,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2018],789.2006316697368,56.68653236371225,4.644564925000483e-44,678.0970698283966,900.3041935110771,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2019],823.3204053256859,51.87413642646237,9.982480459612059e-57,721.6489662007024,924.9918444506694,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2020],714.0921894468192,45.16690138364071,2.6514251536399306e-56,625.5666894416112,802.6176894520273,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2021],746.3682602941532,43.74382053760325,2.8339645745546567e-65,660.6319474942673,832.1045730940391,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2022],817.3082862142926,35.996971831825384,4.005831726011305e-114,746.755517871412,887.8610545571731,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,C(year)[T.2023],878.3027661303429,37.78954137406201,1.7157153077131877e-119,804.236626044895,952.3689062157908,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,votes_per100k_used,0.0005810831912618,0.0004402138447244,0.1868343230893371,-0.000281720089894,0.0014438864724177,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,atur_annual_mean_pct,15.046230384881795,4.252661696504884,0.0004030575827714,6.711166621299217,23.381294148464374,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_CLUSTER,immigracio_per100k,0.0121909399443238,0.0061806459075989,0.0485596442430708,7.709656423506885e-05,0.0243047833244125,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,Intercept,-379.1722608558862,53.73572295156919,1.7106590416279105e-12,-484.49234252418415,-273.8521791875882,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.alacant],479.35671154493815,51.97744085591566,2.9052544286806253e-20,377.48279945878267,581.2306236310936,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.albacete],197.43434160686195,45.35890902699393,1.3446273990598576e-05,108.5325135359251,286.3361696777988,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.almeria],308.02042231247583,131.77927644386568,0.0194185758606591,49.73778657375158,566.3030580512001,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.araba],-16.70684624047153,60.86616441428667,0.7837119659865225,-136.00233636956688,102.58864388862382,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.asturias],178.14269809663156,35.45720176886852,5.05637493245938e-07,108.64785963707936,247.63753655618376,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.avila],136.2194153327532,44.84078145278695,0.0023827521738625,48.33309864665915,224.10573201884728,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.badajoz],67.1270126890961,52.50277373507448,0.2010583094219997,-35.77653292010537,170.0305582982976,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.barcelona],158.75660361104514,41.67549433708936,0.0001393318044396,77.07413567244703,240.43907154964324,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.bizkaia],-52.14105399071731,49.36477374866961,0.2908585306282932,-148.89423264307806,44.61212466164345,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.burgos],135.5417033410006,39.86897392652396,0.0006746506709499,57.39995034444719,213.68345633755405,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.caceres],-20.047284921624428,47.53575130916601,0.6732216050782454,-113.21564546564252,73.12107562239368,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.cadiz],168.20034302766356,68.17081196673472,0.0136122311962049,34.58800677601138,301.8126792793157,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.cantabria],79.87423958425902,38.48007138835188,0.0379189272709256,4.45468554055914,155.2937936279589,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.castello],190.1025743699078,40.89978540161111,3.351541460813721e-06,109.94046800733298,270.26468073248265,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.ceuta],153.86938818232372,142.66324037345942,0.2807885363868188,-125.74542486743732,433.48420123208473,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.ciudad real],220.0689906257576,47.020166846404265,2.8644046843888674e-06,127.91115705974096,312.22682419177426,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.cordoba],-105.44969110103509,60.67184984731053,0.0822049588602478,-224.3643316771857,13.464949475115532,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.cuenca],204.811698195104,53.21018439551492,0.0001185491728314,100.52165316915952,309.1017432210484,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.gipuzkoa],-31.62180759881037,54.69180751027929,0.5631413863942983,-138.81578056835502,75.57216537073427,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.girona],351.3457689408503,72.19205958184301,1.134081549661063e-06,209.85193219066824,492.8396056910323,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.granada],140.4991838758757,82.506145442291,0.0885879891175429,-21.2098896942382,302.2082574459896,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.guadalajara],371.71753073608295,57.94297380125944,1.4060998350131068e-10,258.15138892846653,485.28367254369937,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.huelva],327.2368039497359,64.40877312295494,3.761956793192107e-07,200.99792834033275,453.475679559139,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.huesca],135.64415402189368,50.32909235442048,0.0070358205639051,37.00094563263936,234.287362411148,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.illes balears],354.3322562627585,61.169782858170365,6.930387326825348e-09,234.44168491860904,474.222827606908,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.jaen],3.239540349825184,59.846425286462136,0.9568308805157664,-114.0572978151078,120.53637851475816,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.la rioja],262.1986281135643,41.36618018705755,2.3204578226102726e-10,181.1224047689372,343.2748514581915,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.las palmas],404.49513815967975,92.46514648702096,1.2167278620512442e-05,223.2667812198984,585.7234950994612,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.leon],43.022683436897495,47.02693383847641,0.3602693433499881,-49.14841318986423,135.19378006365923,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.lleida],190.4756479674845,44.91144947691227,2.2238949911729912e-05,102.45082449924622,278.50047143572283,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.lugo],68.97084501507541,41.60759166995152,0.0973880309445957,-12.578536141478324,150.52022617162913,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.madrid],311.3180024395376,40.70305418184185,2.0331031873202263e-14,231.5414821823452,391.0945226967301,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.malaga],124.52957603437292,65.84382304360186,0.0585860239012937,-4.521945735515203,253.58109780426105,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.melilla],-288.61480029219047,97.50847105816231,0.0030774427473535,-479.7278917537549,-97.50170883062609,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.murcia],424.9480656965554,58.16597868948568,2.756550685789321e-13,310.9448423396392,538.9512890534717,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.navarra],50.58558620083274,38.739969426053776,0.1916299391844057,-25.34335863641548,126.51453103808096,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.ourense],236.70704244369765,76.38765132403613,0.0019433199468461,86.98999698498346,386.4240879024118,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.palencia],17.149454616571806,44.07218794629488,0.6971859552391444,-69.23044647804646,103.52935571119006,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.pontevedra],21.864427958205457,38.321821454910456,0.5683062639727183,-53.244961915393375,96.97381783180428,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.salamanca],-175.96288871875856,40.05298247160622,1.116670036168588e-05,-254.46529183652083,-97.4604856009963,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.santa cruz de tenerife],473.0261846933688,66.67890486935512,1.3020492102164448e-12,342.3379326208604,603.7144367658773,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.segovia],-9.236259306397702,42.79710221344318,0.829131906491586,-93.11703828742576,74.64451967463037,1092,0.6594038595275593,0.6346210528461821
ordres_per100k,FE_HC3,C(province_norm)[T.sevilla],229.0460576153448,54.40591961740214,2.5543019577063507e-05,122.41241461945542,335.6797006112342,1092,0.6594038595275593,0.6346210528461821
