outcome,spec,term,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2
denuncies_per100k,CLUSTER,Intercept,1658.8776975635865,204.67123417323666,5.270876581471093e-16,1257.7294499126792,2060.0259452144937,1092,0.0888080597832861,0.08629558200695331
denuncies_per100k,CLUSTER,votes_per100k_used,0.007611172632220031,0.005971845292464748,0.20248296291440349,-0.004093429062255941,0.019315774326696004,1092,0.0888080597832861,0.08629558200695331
denuncies_per100k,CLUSTER,atur_annual_mean_pct,51.101175043513,9.972232035867682,2.985710404294193e-07,31.555959407735806,70.64639067929019,1092,0.0888080597832861,0.08629558200695331
denuncies_per100k,CLUSTER,immigracio_per100k,0.06317139993221549,0.01559011380568813,5.077806140740325e-05,0.03261533835818607,0.0937274615062449,1092,0.0888080597832861,0.08629558200695331
